,G,Date,Age,WL,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PTS,GmSc,+/-
890,64,1998-03-14,35,W,,12.0,22.0,0.545,0.0,0.0,,6.0,7.0,0.857,5.0,3.0,2.0,1.0,3.0,30.0,22.3,
891,65,1998-03-16,35,W,,6.0,15.0,0.4,0.0,1.0,0.0,5.0,8.0,0.625,7.0,1.0,1.0,0.0,4.0,17.0,7.9,
892,66,1998-03-17,35,W,,14.0,28.0,0.5,1.0,3.0,0.333,6.0,9.0,0.667,4.0,2.0,1.0,0.0,2.0,35.0,21.4,
893,67,1998-03-20,35,W,,8.0,13.0,0.615,1.0,2.0,0.5,7.0,10.0,0.7,4.0,3.0,0.0,1.0,3.0,24.0,17.5,
894,68,1998-03-22,35,W,,13.0,28.0,0.464,0.0,2.0,0.0,7.0,7.0,1.0,4.0,3.0,5.0,3.0,2.0,33.0,25.8,
895,69,1998-03-23,35,W,,11.0,22.0,0.5,0.0,1.0,0.0,2.0,2.0,1.0,7.0,2.0,2.0,1.0,2.0,24.0,17.2,
896,70,1998-03-25,35,W,,8.0,21.0,0.381,1.0,3.0,0.333,0.0,1.0,0.0,7.0,8.0,5.0,0.0,0.0,17.0,17.8,
897,71,1998-03-27,35,W,,13.0,26.0,0.5,0.0,0.0,,8.0,12.0,0.667,5.0,4.0,0.0,1.0,2.0,34.0,21.6,
898,72,1998-03-29,35,W,,13.0,24.0,0.542,0.0,1.0,0.0,4.0,5.0,0.8,2.0,0.0,2.0,0.0,0.0,30.0,19.8,
899,73,1998-03-31,35,W,,11.0,26.0,0.423,0.0,2.0,0.0,4.0,4.0,1.0,3.0,8.0,4.0,2.0,4.0,26.0,18.5,
900,74,1998-04-03,35,W,,16.0,25.0,0.64,2.0,6.0,0.333,7.0,8.0,0.875,6.0,4.0,1.0,0.0,0.0,41.0,35.9,
901,75,1998-04-05,35,W,,18.0,31.0,0.581,0.0,0.0,,4.0,4.0,1.0,4.0,3.0,3.0,0.0,2.0,40.0,29.4,
902,76,1998-04-07,35,W,,11.0,21.0,0.524,1.0,2.0,0.5,7.0,8.0,0.875,4.0,3.0,1.0,1.0,2.0,30.0,22.7,
903,77,1998-04-09,35,L,,10.0,24.0,0.417,0.0,2.0,0.0,9.0,12.0,0.75,6.0,4.0,0.0,0.0,4.0,29.0,14.4,
904,78,1998-04-11,35,W,,15.0,25.0,0.6,3.0,5.0,0.6,4.0,10.0,0.4,4.0,2.0,4.0,0.0,0.0,37.0,29.3,
905,79,1998-04-13,35,L,,7.0,19.0,0.368,1.0,1.0,1.0,12.0,14.0,0.857,4.0,3.0,3.0,0.0,4.0,27.0,18.0,
906,80,1998-04-15,35,L,,7.0,25.0,0.28,0.0,3.0,0.0,5.0,10.0,0.5,6.0,4.0,1.0,0.0,2.0,19.0,5.9,
907,81,1998-04-17,35,W,,9.0,19.0,0.474,0.0,2.0,0.0,6.0,8.0,0.75,6.0,2.0,5.0,0.0,4.0,24.0,16.1,
908,82,1998-04-18,35,W,,11.0,24.0,0.458,0.0,0.0,,22.0,24.0,0.917,3.0,3.0,1.0,0.0,1.0,44.0,33.4,
909,1,1988-11-04,25,L,,10.0,19.0,0.526,0.0,2.0,0.0,8.0,12.0,0.667,5.0,7.0,5.0,2.0,2.0,28.0,26.3,
910,2,1988-11-05,25,W,,9.0,21.0,0.429,0.0,0.0,,11.0,12.0,0.917,2.0,7.0,3.0,0.0,5.0,29.0,19.4,
911,3,1988-11-08,25,L,,13.0,21.0,0.619,2.0,3.0,0.667,3.0,3.0,1.0,3.0,9.0,2.0,0.0,4.0,31.0,25.5,
912,4,1988-11-09,25,W,,18.0,33.0,0.545,2.0,4.0,0.5,14.0,16.0,0.875,3.0,2.0,9.0,2.0,2.0,52.0,44.4,
913,5,1988-11-11,25,W,,14.0,24.0,0.583,0.0,1.0,0.0,8.0,11.0,0.727,6.0,3.0,3.0,4.0,6.0,36.0,26.9,
914,6,1988-11-12,25,L,,17.0,31.0,0.5479999999999999,0.0,3.0,0.0,8.0,12.0,0.667,7.0,6.0,3.0,1.0,1.0,42.0,34.5,
915,7,1988-11-15,25,W,,14.0,27.0,0.519,0.0,0.0,,5.0,6.0,0.833,6.0,6.0,5.0,1.0,3.0,33.0,27.6,
916,8,1988-11-16,25,L,,24.0,29.0,0.828,0.0,1.0,0.0,4.0,4.0,1.0,9.0,1.0,4.0,2.0,4.0,52.0,46.5,
917,9,1988-11-18,25,W,,12.0,21.0,0.5710000000000001,0.0,0.0,,10.0,13.0,0.769,9.0,9.0,1.0,0.0,6.0,34.0,25.7,
918,10,1988-11-22,25,W,,16.0,20.0,0.8,0.0,0.0,,0.0,0.0,,11.0,8.0,1.0,1.0,2.0,32.0,32.2,
919,11,1988-11-23,25,L,,7.0,15.0,0.467,1.0,2.0,0.5,11.0,12.0,0.917,12.0,7.0,5.0,4.0,6.0,26.0,27.4,
920,12,1988-11-26,25,L,,19.0,27.0,0.7040000000000001,3.0,5.0,0.6,11.0,14.0,0.7859999999999999,11.0,7.0,1.0,0.0,6.0,52.0,42.3,
921,13,1988-11-29,25,L,,11.0,24.0,0.458,0.0,1.0,0.0,4.0,4.0,1.0,10.0,7.0,4.0,0.0,3.0,26.0,22.1,
922,14,1988-11-30,25,L,,11.0,25.0,0.44,0.0,1.0,0.0,11.0,13.0,0.846,8.0,5.0,2.0,1.0,3.0,33.0,25.9,
923,15,1988-12-03,25,W,,16.0,31.0,0.516,0.0,0.0,,7.0,8.0,0.875,11.0,6.0,2.0,3.0,2.0,39.0,32.1,
924,16,1988-12-06,25,W,,14.0,20.0,0.7,0.0,0.0,,10.0,11.0,0.909,9.0,5.0,5.0,0.0,6.0,38.0,33.6,
925,17,1988-12-07,25,L,,4.0,16.0,0.25,0.0,0.0,,10.0,11.0,0.909,7.0,7.0,1.0,2.0,3.0,18.0,15.2,
926,18,1988-12-09,25,W,,10.0,17.0,0.588,0.0,2.0,0.0,15.0,17.0,0.882,11.0,5.0,1.0,1.0,5.0,35.0,29.8,
927,19,1988-12-10,25,W,,14.0,25.0,0.56,1.0,2.0,0.5,9.0,10.0,0.9,11.0,4.0,2.0,0.0,1.0,38.0,32.4,
928,20,1988-12-13,25,L,,11.0,24.0,0.458,0.0,1.0,0.0,6.0,6.0,1.0,14.0,6.0,2.0,0.0,1.0,28.0,24.6,
929,21,1988-12-16,25,W,,10.0,22.0,0.455,0.0,3.0,0.0,8.0,9.0,0.889,7.0,7.0,6.0,0.0,2.0,28.0,26.8,
930,22,1988-12-17,25,W,,12.0,25.0,0.48,0.0,1.0,0.0,12.0,12.0,1.0,6.0,5.0,3.0,0.0,3.0,36.0,27.8,
931,23,1988-12-20,25,W,,11.0,23.0,0.478,2.0,3.0,0.667,18.0,22.0,0.818,7.0,8.0,4.0,0.0,1.0,42.0,41.0,
932,24,1988-12-23,25,L,,14.0,26.0,0.5379999999999999,0.0,0.0,,5.0,6.0,0.833,5.0,4.0,6.0,0.0,7.0,33.0,22.1,
933,25,1988-12-27,25,L,,18.0,30.0,0.6,1.0,1.0,1.0,6.0,6.0,1.0,12.0,4.0,3.0,0.0,4.0,43.0,34.6,
934,26,1988-12-29,25,W,,14.0,27.0,0.519,0.0,2.0,0.0,9.0,12.0,0.75,9.0,3.0,3.0,0.0,3.0,37.0,26.9,
935,27,1988-12-30,25,W,,13.0,26.0,0.5,0.0,0.0,,5.0,5.0,1.0,7.0,4.0,4.0,2.0,2.0,31.0,26.7,
936,28,1989-01-03,25,W,,15.0,30.0,0.5,0.0,3.0,0.0,11.0,15.0,0.733,10.0,11.0,6.0,0.0,4.0,41.0,35.5,
937,29,1989-01-05,25,L,,13.0,24.0,0.542,1.0,2.0,0.5,5.0,5.0,1.0,11.0,7.0,2.0,0.0,2.0,32.0,28.6,
938,30,1989-01-06,25,L,,12.0,21.0,0.5710000000000001,0.0,0.0,,3.0,5.0,0.6,5.0,4.0,2.0,1.0,2.0,27.0,20.9,
939,31,1989-01-10,25,W,,17.0,29.0,0.586,0.0,2.0,0.0,14.0,16.0,0.875,10.0,9.0,3.0,0.0,4.0,48.0,42.8,
940,32,1989-01-11,25,W,,7.0,15.0,0.467,0.0,0.0,,10.0,11.0,0.909,4.0,10.0,3.0,1.0,6.0,24.0,20.6,
941,33,1989-01-13,25,W,,13.0,24.0,0.542,0.0,1.0,0.0,12.0,13.0,0.923,12.0,11.0,3.0,0.0,6.0,38.0,33.1,
942,34,1989-01-15,25,W,,13.0,23.0,0.565,0.0,3.0,0.0,16.0,17.0,0.941,9.0,11.0,8.0,0.0,2.0,42.0,46.7,
943,35,1989-01-17,25,W,,10.0,18.0,0.556,0.0,1.0,0.0,2.0,4.0,0.5,6.0,13.0,4.0,1.0,2.0,22.0,25.0,
944,36,1989-01-19,25,W,,14.0,25.0,0.56,0.0,1.0,0.0,6.0,8.0,0.75,5.0,7.0,2.0,1.0,1.0,34.0,29.4,
945,37,1989-01-21,25,L,,20.0,28.0,0.7140000000000001,0.0,0.0,,13.0,15.0,0.867,14.0,8.0,2.0,1.0,4.0,53.0,47.9,
946,38,1989-01-24,25,W,,10.0,20.0,0.5,0.0,1.0,0.0,4.0,5.0,0.8,3.0,6.0,3.0,0.0,1.0,24.0,20.7,
947,39,1989-01-25,25,L,,14.0,25.0,0.56,0.0,0.0,,5.0,5.0,1.0,6.0,12.0,2.0,1.0,2.0,33.0,30.0,
948,40,1989-01-27,25,W,,14.0,25.0,0.56,0.0,0.0,,5.0,8.0,0.625,11.0,9.0,3.0,1.0,1.0,33.0,31.8,
949,41,1989-01-31,25,L,,7.0,24.0,0.292,0.0,1.0,0.0,7.0,10.0,0.7,12.0,10.0,2.0,1.0,5.0,21.0,12.9,
950,42,1989-02-02,25,W,,15.0,21.0,0.7140000000000001,0.0,0.0,,10.0,12.0,0.833,7.0,8.0,4.0,0.0,6.0,40.0,35.8,
951,43,1989-02-03,25,L,,10.0,24.0,0.417,0.0,1.0,0.0,9.0,12.0,0.75,6.0,10.0,5.0,1.0,3.0,29.0,26.1,
952,44,1989-02-05,25,L,,10.0,18.0,0.556,1.0,4.0,0.25,7.0,8.0,0.875,6.0,10.0,1.0,1.0,1.0,28.0,28.1,
953,45,1989-02-07,25,W,,11.0,20.0,0.55,1.0,2.0,0.5,9.0,10.0,0.9,7.0,5.0,2.0,0.0,3.0,32.0,26.2,
954,46,1989-02-09,25,W,,9.0,20.0,0.45,0.0,0.0,,5.0,8.0,0.625,6.0,9.0,2.0,1.0,6.0,23.0,16.6,
955,47,1989-02-14,25,L,,11.0,14.0,0.7859999999999999,1.0,1.0,1.0,9.0,16.0,0.563,5.0,3.0,3.0,1.0,3.0,32.0,27.3,
956,48,1989-02-16,25,W,,16.0,26.0,0.615,1.0,2.0,0.5,17.0,18.0,0.944,8.0,5.0,3.0,0.0,4.0,50.0,41.9,
957,49,1989-02-19,26,W,,9.0,19.0,0.474,0.0,0.0,,5.0,6.0,0.833,3.0,9.0,2.0,3.0,7.0,23.0,15.6,
958,50,1989-02-20,26,W,,13.0,22.0,0.591,0.0,0.0,,7.0,8.0,0.875,6.0,7.0,1.0,0.0,4.0,33.0,25.7,
959,51,1989-02-22,26,W,,10.0,14.0,0.7140000000000001,0.0,1.0,0.0,4.0,5.0,0.8,4.0,5.0,1.0,0.0,6.0,24.0,15.9,
960,52,1989-02-24,26,W,,10.0,18.0,0.556,0.0,0.0,,13.0,15.0,0.867,4.0,8.0,4.0,0.0,2.0,33.0,31.6,
961,53,1989-02-25,26,L,,7.0,12.0,0.583,0.0,0.0,,4.0,5.0,0.8,5.0,3.0,3.0,0.0,4.0,18.0,13.8,
962,54,1989-02-28,26,W,,11.0,16.0,0.688,0.0,0.0,,2.0,2.0,1.0,6.0,8.0,2.0,1.0,4.0,24.0,24.5,
963,55,1989-03-03,26,W,,10.0,18.0,0.556,1.0,1.0,1.0,7.0,11.0,0.636,8.0,9.0,2.0,1.0,6.0,28.0,22.4,
964,56,1989-03-04,26,L,,10.0,16.0,0.625,0.0,0.0,,8.0,8.0,1.0,3.0,10.0,2.0,0.0,4.0,28.0,25.5,
965,57,1989-03-07,26,L,,15.0,27.0,0.556,0.0,0.0,,4.0,5.0,0.8,11.0,4.0,3.0,0.0,2.0,34.0,28.2,
966,58,1989-03-11,26,W,,8.0,13.0,0.615,0.0,0.0,,2.0,2.0,1.0,8.0,15.0,1.0,3.0,3.0,18.0,24.3,
967,59,1989-03-13,26,W,,7.0,15.0,0.467,3.0,4.0,0.75,4.0,4.0,1.0,14.0,14.0,3.0,2.0,1.0,21.0,31.9,
968,60,1989-03-15,26,L,,12.0,22.0,0.545,0.0,0.0,,4.0,5.0,0.8,6.0,12.0,3.0,0.0,8.0,28.0,21.4,
969,61,1989-03-17,26,W,,9.0,16.0,0.563,2.0,2.0,1.0,13.0,14.0,0.929,5.0,9.0,4.0,1.0,4.0,33.0,31.9,
970,62,1989-03-18,26,L,,11.0,24.0,0.458,0.0,1.0,0.0,6.0,7.0,0.857,6.0,10.0,0.0,1.0,2.0,28.0,22.3,
971,63,1989-03-21,26,W,,7.0,20.0,0.35,0.0,0.0,,7.0,8.0,0.875,8.0,16.0,1.0,0.0,5.0,21.0,18.2,
972,64,1989-03-22,26,W,,10.0,20.0,0.5,0.0,0.0,,12.0,12.0,1.0,10.0,9.0,1.0,0.0,3.0,32.0,27.3,
973,65,1989-03-24,26,W,,10.0,20.0,0.5,1.0,3.0,0.333,13.0,16.0,0.813,7.0,17.0,6.0,0.0,7.0,34.0,35.4,
974,66,1989-03-25,26,W,,8.0,18.0,0.444,0.0,0.0,,5.0,5.0,1.0,12.0,12.0,3.0,0.0,6.0,21.0,19.8,
975,67,1989-03-28,26,W,,13.0,24.0,0.542,0.0,1.0,0.0,7.0,9.0,0.778,12.0,11.0,4.0,0.0,5.0,33.0,29.7,
976,68,1989-03-29,26,W,,9.0,19.0,0.474,0.0,1.0,0.0,14.0,16.0,0.875,10.0,10.0,2.0,1.0,4.0,32.0,29.0,
977,69,1989-03-31,26,L,,15.0,29.0,0.517,1.0,2.0,0.5,6.0,7.0,0.857,10.0,10.0,3.0,1.0,3.0,37.0,32.2,
978,70,1989-04-02,26,W,,11.0,23.0,0.478,0.0,1.0,0.0,5.0,5.0,1.0,14.0,12.0,2.0,2.0,3.0,27.0,29.5,
979,71,1989-04-04,26,W,,10.0,15.0,0.667,0.0,2.0,0.0,13.0,15.0,0.867,10.0,12.0,6.0,1.0,3.0,33.0,42.0,
980,72,1989-04-06,26,L,,11.0,23.0,0.478,1.0,5.0,0.2,8.0,8.0,1.0,13.0,10.0,2.0,0.0,2.0,31.0,30.2,
981,73,1989-04-07,26,L,,11.0,18.0,0.611,0.0,0.0,,18.0,21.0,0.857,7.0,11.0,2.0,0.0,1.0,40.0,39.4,
982,74,1989-04-09,26,L,,13.0,29.0,0.448,0.0,3.0,0.0,14.0,14.0,1.0,10.0,12.0,1.0,0.0,2.0,40.0,35.7,
983,75,1989-04-13,26,L,,17.0,30.0,0.5670000000000001,0.0,1.0,0.0,13.0,14.0,0.929,11.0,13.0,4.0,2.0,4.0,47.0,45.8,
984,76,1989-04-14,26,L,,12.0,27.0,0.444,0.0,1.0,0.0,5.0,7.0,0.7140000000000001,10.0,12.0,3.0,2.0,4.0,29.0,25.9,
985,77,1989-04-16,26,L,,8.0,14.0,0.5710000000000001,0.0,1.0,0.0,6.0,6.0,1.0,3.0,3.0,2.0,1.0,5.0,22.0,15.3,
986,78,1989-04-17,26,W,,11.0,21.0,0.524,1.0,3.0,0.333,11.0,13.0,0.846,11.0,9.0,2.0,3.0,5.0,34.0,30.8,
987,79,1989-04-20,26,L,,9.0,20.0,0.45,0.0,0.0,,12.0,13.0,0.923,5.0,4.0,1.0,1.0,6.0,30.0,18.4,
988,80,1989-04-21,26,W,,13.0,31.0,0.419,0.0,0.0,,8.0,11.0,0.727,14.0,11.0,2.0,1.0,1.0,34.0,31.9,
989,81,1989-04-23,26,L,,9.0,19.0,0.474,0.0,2.0,0.0,7.0,8.0,0.875,5.0,3.0,1.0,0.0,3.0,25.0,16.5,
990,1,1987-11-07,24,W,,15.0,25.0,0.6,0.0,0.0,,6.0,10.0,0.6,5.0,3.0,6.0,4.0,2.0,36.0,32.9,
991,2,1987-11-10,24,W,,11.0,23.0,0.478,1.0,3.0,0.333,6.0,9.0,0.667,6.0,7.0,1.0,1.0,3.0,29.0,20.3,
992,3,1987-11-11,24,W,,10.0,20.0,0.5,0.0,1.0,0.0,11.0,13.0,0.846,3.0,4.0,2.0,0.0,5.0,31.0,19.7,
993,4,1987-11-13,24,W,,10.0,19.0,0.526,0.0,0.0,,16.0,17.0,0.941,7.0,5.0,6.0,1.0,3.0,36.0,36.4,
994,5,1987-11-14,24,L,,14.0,29.0,0.483,0.0,0.0,,9.0,11.0,0.818,5.0,5.0,4.0,1.0,3.0,37.0,28.2,
995,6,1987-11-17,24,W,,10.0,18.0,0.556,0.0,0.0,,6.0,6.0,1.0,3.0,7.0,2.0,1.0,3.0,26.0,21.7,
996,7,1987-11-18,24,W,,9.0,21.0,0.429,0.0,1.0,0.0,12.0,12.0,1.0,3.0,8.0,3.0,1.0,2.0,30.0,26.3,
997,8,1987-11-20,24,W,,10.0,22.0,0.455,0.0,0.0,,13.0,14.0,0.929,7.0,7.0,4.0,4.0,2.0,33.0,31.8,
998,9,1987-11-21,24,L,,17.0,38.0,0.447,0.0,2.0,0.0,15.0,17.0,0.882,6.0,8.0,6.0,1.0,4.0,49.0,36.9,
999,10,1987-11-23,24,W,,12.0,26.0,0.462,0.0,0.0,,7.0,10.0,0.7,10.0,3.0,4.0,0.0,5.0,31.0,20.1,
1000,11,1987-11-25,24,W,,13.0,24.0,0.542,0.0,1.0,0.0,7.0,8.0,0.875,3.0,6.0,3.0,1.0,1.0,33.0,27.2,
1001,12,1987-11-27,24,L,,8.0,20.0,0.4,0.0,1.0,0.0,9.0,9.0,1.0,6.0,9.0,3.0,1.0,3.0,25.0,22.6,
1002,13,1987-11-28,24,W,,12.0,22.0,0.545,0.0,1.0,0.0,10.0,10.0,1.0,7.0,6.0,4.0,2.0,7.0,34.0,27.7,
1003,14,1987-12-01,24,W,,6.0,15.0,0.4,0.0,0.0,,4.0,6.0,0.667,6.0,9.0,3.0,1.0,3.0,16.0,15.1,
1004,15,1987-12-02,24,W,,17.0,27.0,0.63,0.0,0.0,,13.0,16.0,0.813,4.0,9.0,3.0,3.0,2.0,47.0,43.5,
1005,16,1987-12-04,24,L,,9.0,15.0,0.6,1.0,1.0,1.0,4.0,5.0,0.8,4.0,5.0,4.0,0.0,4.0,23.0,19.2,
1006,17,1987-12-05,24,L,,15.0,22.0,0.682,0.0,2.0,0.0,10.0,12.0,0.833,2.0,8.0,1.0,0.0,6.0,40.0,30.2,
1007,18,1987-12-08,24,L,,14.0,26.0,0.5379999999999999,0.0,1.0,0.0,5.0,6.0,0.833,5.0,10.0,3.0,3.0,7.0,33.0,25.4,
1008,19,1987-12-10,24,W,,11.0,18.0,0.611,0.0,0.0,,10.0,11.0,0.909,7.0,4.0,3.0,1.0,3.0,32.0,28.6,
1009,20,1987-12-12,24,W,,16.0,28.0,0.5710000000000001,0.0,0.0,,12.0,12.0,1.0,3.0,9.0,5.0,5.0,3.0,44.0,42.3,
1010,21,1987-12-15,24,L,,12.0,26.0,0.462,1.0,2.0,0.5,13.0,16.0,0.813,8.0,12.0,3.0,1.0,2.0,38.0,34.7,
1011,22,1987-12-17,24,W,,20.0,31.0,0.645,0.0,0.0,,12.0,12.0,1.0,3.0,6.0,4.0,1.0,2.0,52.0,45.3,
1012,23,1987-12-19,24,L,,12.0,23.0,0.522,0.0,0.0,,6.0,8.0,0.75,2.0,7.0,3.0,2.0,2.0,30.0,24.6,
1013,24,1987-12-22,24,L,,11.0,20.0,0.55,0.0,1.0,0.0,6.0,7.0,0.857,6.0,7.0,4.0,2.0,4.0,28.0,26.1,
1014,25,1987-12-23,24,L,,5.0,15.0,0.333,0.0,0.0,,6.0,9.0,0.667,5.0,2.0,3.0,0.0,2.0,16.0,9.4,
1015,26,1987-12-26,24,L,,6.0,22.0,0.273,0.0,0.0,,5.0,6.0,0.833,6.0,6.0,0.0,2.0,5.0,17.0,5.6,
1016,27,1987-12-29,24,L,,16.0,37.0,0.4320000000000001,0.0,2.0,0.0,7.0,9.0,0.778,8.0,6.0,5.0,0.0,2.0,39.0,28.7,
1017,28,1988-01-02,24,W,,9.0,19.0,0.474,0.0,0.0,,7.0,7.0,1.0,10.0,10.0,6.0,3.0,1.0,25.0,32.0,
1018,29,1988-01-05,24,W,,12.0,20.0,0.6,0.0,0.0,,7.0,8.0,0.875,11.0,9.0,4.0,5.0,2.0,31.0,36.9,
1019,30,1988-01-07,24,W,,11.0,22.0,0.5,0.0,0.0,,6.0,11.0,0.545,9.0,5.0,6.0,4.0,3.0,28.0,27.4,
1020,31,1988-01-09,24,W,,17.0,23.0,0.7390000000000001,0.0,0.0,,11.0,14.0,0.7859999999999999,3.0,8.0,4.0,0.0,1.0,45.0,43.2,
1021,32,1988-01-12,24,L,,19.0,35.0,0.5429999999999999,0.0,1.0,0.0,4.0,5.0,0.8,4.0,6.0,3.0,1.0,0.0,42.0,34.6,
1022,33,1988-01-14,24,L,,12.0,24.0,0.5,0.0,1.0,0.0,4.0,6.0,0.667,4.0,7.0,1.0,2.0,4.0,28.0,19.7,
1023,34,1988-01-16,24,W,,12.0,26.0,0.462,0.0,0.0,,12.0,13.0,0.923,10.0,10.0,4.0,4.0,3.0,36.0,36.4,
1024,35,1988-01-18,24,W,,13.0,19.0,0.684,0.0,0.0,,7.0,10.0,0.7,3.0,7.0,5.0,0.0,2.0,33.0,30.9,
1025,36,1988-01-19,24,L,,14.0,22.0,0.636,0.0,0.0,,10.0,10.0,1.0,3.0,4.0,3.0,1.0,2.0,38.0,33.6,
1026,37,1988-01-22,24,W,,17.0,25.0,0.68,0.0,0.0,,8.0,8.0,1.0,4.0,13.0,4.0,4.0,2.0,42.0,45.6,
1027,38,1988-01-23,24,W,,13.0,19.0,0.684,0.0,0.0,,10.0,13.0,0.769,7.0,8.0,3.0,1.0,2.0,36.0,35.3,
1028,39,1988-01-26,24,L,,13.0,26.0,0.5,1.0,1.0,1.0,7.0,10.0,0.7,7.0,5.0,2.0,1.0,6.0,34.0,20.9,
1029,40,1988-01-27,24,W,,12.0,21.0,0.5710000000000001,1.0,1.0,1.0,12.0,12.0,1.0,4.0,7.0,2.0,1.0,2.0,37.0,32.7,
1030,41,1988-01-29,24,W,,14.0,18.0,0.778,0.0,0.0,,4.0,5.0,0.8,1.0,4.0,10.0,2.0,3.0,32.0,35.7,
1031,42,1988-01-30,24,W,,10.0,17.0,0.588,0.0,1.0,0.0,8.0,8.0,1.0,5.0,4.0,2.0,4.0,5.0,28.0,23.4,
1032,43,1988-02-01,24,L,,13.0,31.0,0.419,0.0,0.0,,11.0,15.0,0.733,5.0,3.0,5.0,2.0,4.0,37.0,23.3,
1033,44,1988-02-02,24,L,,14.0,26.0,0.5379999999999999,0.0,0.0,,11.0,11.0,1.0,2.0,4.0,3.0,1.0,3.0,39.0,29.7,
1034,45,1988-02-04,24,W,,14.0,27.0,0.519,0.0,1.0,0.0,9.0,11.0,0.818,5.0,8.0,0.0,1.0,0.0,37.0,30.7,
1035,46,1988-02-09,24,L,,7.0,22.0,0.318,0.0,0.0,,6.0,8.0,0.75,7.0,9.0,4.0,0.0,2.0,20.0,15.8,
1036,47,1988-02-10,24,L,,10.0,23.0,0.435,0.0,2.0,0.0,14.0,15.0,0.933,4.0,4.0,1.0,3.0,3.0,34.0,25.2,
1037,48,1988-02-12,24,W,,9.0,19.0,0.474,0.0,1.0,0.0,9.0,10.0,0.9,6.0,8.0,0.0,0.0,3.0,27.0,20.1,
1038,49,1988-02-13,24,L,,9.0,22.0,0.409,0.0,1.0,0.0,9.0,10.0,0.9,2.0,2.0,3.0,2.0,4.0,27.0,17.2,
1039,50,1988-02-15,24,W,,13.0,22.0,0.591,0.0,0.0,,6.0,8.0,0.75,13.0,8.0,5.0,2.0,2.0,32.0,35.3,
1040,51,1988-02-19,25,W,,19.0,27.0,0.7040000000000001,0.0,0.0,,11.0,14.0,0.7859999999999999,3.0,3.0,3.0,3.0,5.0,49.0,39.6,
1041,52,1988-02-21,25,L,,16.0,31.0,0.516,0.0,2.0,0.0,14.0,15.0,0.933,4.0,9.0,3.0,1.0,3.0,46.0,37.7,
1042,53,1988-02-23,25,W,,11.0,29.0,0.379,0.0,0.0,,17.0,20.0,0.85,9.0,5.0,4.0,2.0,0.0,39.0,32.7,
1043,54,1988-02-26,25,L,,21.0,34.0,0.618,0.0,2.0,0.0,10.0,12.0,0.833,8.0,3.0,2.0,3.0,6.0,52.0,37.2,
1044,55,1988-02-27,25,L,,16.0,27.0,0.593,0.0,0.0,,6.0,8.0,0.75,2.0,3.0,3.0,3.0,3.0,38.0,27.9,
1045,56,1988-02-29,25,L,,13.0,22.0,0.591,0.0,0.0,,9.0,13.0,0.6920000000000001,5.0,4.0,2.0,0.0,3.0,35.0,26.5,
1046,57,1988-03-03,25,W,,15.0,29.0,0.517,0.0,0.0,,6.0,9.0,0.667,10.0,7.0,3.0,2.0,5.0,36.0,26.2,
1047,58,1988-03-05,25,W,,9.0,13.0,0.6920000000000001,0.0,0.0,,3.0,4.0,0.75,6.0,4.0,4.0,2.0,2.0,21.0,22.3,
1048,59,1988-03-07,25,L,,12.0,24.0,0.5,0.0,2.0,0.0,14.0,16.0,0.875,10.0,3.0,1.0,0.0,4.0,38.0,26.1,
1049,60,1988-03-10,25,W,,17.0,34.0,0.5,0.0,1.0,0.0,4.0,4.0,1.0,9.0,7.0,3.0,1.0,2.0,38.0,31.5,
1050,61,1988-03-12,25,W,,9.0,22.0,0.409,0.0,0.0,,10.0,12.0,0.833,7.0,6.0,0.0,0.0,2.0,28.0,20.1,
1051,62,1988-03-15,25,W,,17.0,29.0,0.586,0.0,0.0,,4.0,7.0,0.5710000000000001,6.0,1.0,2.0,1.0,2.0,38.0,27.3,
1052,63,1988-03-16,25,L,,10.0,23.0,0.435,0.0,0.0,,5.0,5.0,1.0,4.0,5.0,0.0,2.0,3.0,25.0,16.4,
1053,64,1988-03-18,25,W,,19.0,32.0,0.594,1.0,2.0,0.5,11.0,11.0,1.0,5.0,9.0,5.0,1.0,1.0,50.0,46.9,
1054,65,1988-03-20,25,L,,10.0,18.0,0.556,0.0,0.0,,6.0,8.0,0.75,4.0,7.0,1.0,1.0,5.0,26.0,17.8,
1055,66,1988-03-23,25,W,,20.0,35.0,0.5710000000000001,0.0,1.0,0.0,9.0,12.0,0.75,13.0,2.0,0.0,2.0,0.0,49.0,38.4,
1056,67,1988-03-25,25,W,,14.0,29.0,0.483,0.0,0.0,,11.0,13.0,0.846,8.0,7.0,2.0,4.0,3.0,39.0,32.2,
1057,68,1988-03-26,25,W,,16.0,27.0,0.593,0.0,2.0,0.0,6.0,9.0,0.667,3.0,2.0,3.0,4.0,6.0,38.0,25.6,
1058,69,1988-03-29,25,L,,8.0,17.0,0.471,0.0,0.0,,10.0,12.0,0.833,4.0,4.0,2.0,2.0,6.0,26.0,17.1,
1059,70,1988-03-30,25,W,,15.0,25.0,0.6,0.0,0.0,,6.0,6.0,1.0,6.0,4.0,6.0,0.0,2.0,36.0,32.7,
1060,71,1988-04-01,25,W,,13.0,30.0,0.433,1.0,2.0,0.5,11.0,13.0,0.846,11.0,7.0,3.0,0.0,3.0,38.0,29.2,
1061,72,1988-04-03,25,W,,21.0,27.0,0.778,0.0,1.0,0.0,17.0,19.0,0.895,4.0,6.0,2.0,2.0,1.0,59.0,54.7,
